reporting_date,driver_id,age,gender,city,education_level,income,joining_date,last_working_date,joining_designation,grade,total_business_value,quarterly_rating,is_churned,tenure_months,prev_income,prev_bv,prev_rating,income_change_pct,bv_change_pct,rating_change,health_score,health_category
2019-12-01,1570,33,1,C21,2,72503,2019-10-31,2019-07-12,2,2,0,1,1,3,72503.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2019-10-01,1571,23,0,C16,2,54632,2019-09-28,,1,1,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2019-11-01,1571,23,0,C16,2,54632,2019-09-28,,1,1,0,1,0,3,54632.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2019-12-01,1571,23,0,C16,2,54632,2019-09-28,2019-11-30,1,1,0,1,1,4,54632.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2019-06-01,1572,30,0,C8,0,21245,2019-06-06,,2,2,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2019-07-01,1572,30,0,C8,0,21245,2019-06-06,2019-06-29,2,2,0,1,1,2,21245.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2019-01-01,1573,29,1,C8,1,62349,2015-07-30,,1,2,1143740,3,0,43,,,,0.0,0.0,0.0,60.83,Stable
2019-02-01,1573,29,1,C8,1,62349,2015-07-30,,1,2,928320,3,0,44,62349.0,1143740.0,3.0,0.0,-18.83470019410006,0.0,56.12,Stable
2019-03-01,1573,29,1,C8,1,62349,2015-07-30,,1,2,1240710,3,0,45,62349.0,928320.0,3.0,0.0,33.651111685625644,0.0,69.25,Stable
2019-04-01,1573,29,1,C8,1,62349,2015-07-30,,1,2,250000,2,0,46,62349.0,1240710.0,3.0,0.0,-79.85024703597134,-1.0,37.92,Watch List
2019-05-01,1573,29,1,C8,1,62349,2015-07-30,,1,2,302200,2,0,47,62349.0,250000.0,2.0,0.0,20.880000000000003,0.0,59.39,Stable
2019-06-01,1573,29,1,C8,1,62349,2015-07-30,,1,2,0,2,0,48,62349.0,302200.0,2.0,0.0,-100.0,0.0,41.67,Watch List
2019-07-01,1573,29,1,C8,1,62349,2015-07-30,,1,2,600000,4,0,49,62349.0,0.0,2.0,0.0,0.0,2.0,75.0,Healthy
2019-08-01,1573,29,1,C8,1,62349,2015-07-30,,1,2,950000,4,0,50,62349.0,600000.0,4.0,0.0,58.333333333333336,0.0,80.0,Healthy
2019-09-01,1573,29,1,C8,1,62349,2015-07-30,,1,2,1513890,4,0,51,62349.0,950000.0,4.0,0.0,59.35684210526316,0.0,80.0,Healthy
2019-10-01,1573,29,1,C8,1,62349,2015-07-30,,1,2,194550,2,0,52,62349.0,1513890.0,4.0,0.0,-87.14900025761449,-2.0,34.17,At Risk
2019-11-01,1573,29,1,C8,1,62349,2015-07-30,,1,2,194390,2,0,53,62349.0,194550.0,2.0,0.0,-0.08224106913389874,0.0,54.15,Stable
2019-12-01,1573,29,1,C8,1,62349,2015-07-30,,1,2,463680,2,0,54,62349.0,194390.0,2.0,0.0,138.53078862081384,0.0,66.67,Stable
2020-01-01,1573,30,1,C8,1,62349,2015-07-30,,1,2,472560,3,0,55,62349.0,463680.0,2.0,0.0,1.9151138716356109,1.0,65.06,Stable
2020-02-01,1573,30,1,C8,1,62349,2015-07-30,,1,2,1000760,3,0,56,62349.0,472560.0,3.0,0.0,111.77416624343999,0.0,73.33,Healthy
2020-03-01,1573,30,1,C8,1,62349,2015-07-30,,1,2,1954140,3,0,57,62349.0,1000760.0,3.0,0.0,95.26559814540948,0.0,73.33,Healthy
2020-04-01,1573,30,1,C8,1,62349,2015-07-30,,1,2,0,2,0,58,62349.0,1954140.0,3.0,0.0,-100.0,-1.0,37.92,Watch List
2020-05-01,1573,30,1,C8,1,62349,2015-07-30,,1,2,519520,2,0,59,62349.0,0.0,2.0,0.0,0.0,0.0,54.17,Stable
2020-06-01,1573,30,1,C8,1,62349,2015-07-30,,1,2,834030,2,0,60,62349.0,519520.0,2.0,0.0,60.5385740683708,0.0,66.67,Stable
2020-07-01,1573,30,1,C8,1,62349,2015-07-30,,1,2,1147350,3,0,61,62349.0,834030.0,2.0,0.0,37.56699399302184,1.0,73.98,Healthy
2020-08-01,1573,30,1,C8,1,62349,2015-07-30,,1,2,556630,3,0,62,62349.0,1147350.0,3.0,0.0,-51.48559724582734,0.0,48.33,Watch List
2020-09-01,1573,30,1,C8,1,62349,2015-07-30,,1,2,662140,3,0,63,62349.0,556630.0,3.0,0.0,18.955140757774462,0.0,65.57,Stable
2020-10-01,1573,30,1,C8,1,62349,2015-07-30,,1,2,1088650,4,0,64,62349.0,662140.0,3.0,0.0,64.4138701785121,1.0,83.75,Healthy
2020-11-01,1573,30,1,C8,1,62349,2015-07-30,,1,2,968730,4,0,65,62349.0,1088650.0,4.0,0.0,-11.015477885454462,0.0,64.75,Stable
2020-12-01,1573,30,1,C8,1,62349,2015-07-30,,1,2,2315020,4,0,66,62349.0,968730.0,4.0,0.0,138.97474012366706,0.0,80.0,Healthy
2019-07-01,1574,27,0,C14,0,72839,2019-06-28,,2,2,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2019-08-01,1574,27,0,C14,0,72839,2019-06-28,,2,2,0,1,0,3,72839.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2019-09-01,1574,27,0,C14,0,72839,2019-06-28,,2,2,0,1,0,4,72839.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2019-10-01,1574,27,0,C14,0,72839,2019-06-28,,2,2,0,1,0,5,72839.0,0.0,1.0,0.0,0.0,0.0,35.62,Watch List
2019-11-01,1574,27,0,C14,0,72839,2019-06-28,2019-11-22,2,2,0,1,1,6,72839.0,0.0,1.0,0.0,0.0,0.0,36.25,Watch List
2019-09-01,1575,34,0,C15,2,111621,2019-08-30,2019-09-22,3,3,0,1,1,2,,,,0.0,0.0,0.0,33.75,At Risk
2020-04-01,1576,28,0,C26,2,71740,2020-04-04,,3,3,0,2,0,1,,,,0.0,0.0,0.0,39.79,Watch List
2020-05-01,1576,28,0,C26,2,71740,2020-04-04,,3,3,0,2,0,2,71740.0,0.0,2.0,0.0,0.0,0.0,40.42,Watch List
2020-06-01,1576,28,0,C26,2,71740,2020-04-04,,3,3,1004910,2,0,3,71740.0,0.0,2.0,0.0,0.0,0.0,41.04,Watch List
2020-07-01,1576,29,0,C26,2,71740,2020-04-04,,3,3,1469070,4,0,4,71740.0,1004910.0,2.0,0.0,46.18921097411708,2.0,74.05,Healthy
2020-08-01,1576,29,0,C26,2,71740,2020-04-04,,3,3,1055780,4,0,5,71740.0,1469070.0,4.0,0.0,-28.13276426582804,0.0,48.59,Watch List
2020-09-01,1576,29,0,C26,2,71740,2020-04-04,,3,3,791990,4,0,6,71740.0,1055780.0,4.0,0.0,-24.98531891113679,0.0,50.0,Stable
2020-10-01,1576,29,0,C26,2,71740,2020-04-04,,3,3,-88620,2,0,7,71740.0,791990.0,4.0,0.0,-111.18953522140431,-2.0,23.54,At Risk
2020-11-01,1576,29,0,C26,2,71740,2020-04-04,2020-10-30,3,3,1067760,2,1,8,71740.0,-88620.0,2.0,0.0,0.0,0.0,44.17,Watch List
2019-09-01,1577,31,1,C24,0,43963,2019-09-17,,2,2,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2019-10-01,1577,31,1,C24,0,43963,2019-09-17,,2,2,0,1,0,2,43963.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2019-11-01,1577,32,1,C24,0,43963,2019-09-17,,2,2,0,1,0,3,43963.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2019-12-01,1577,32,1,C24,0,43963,2019-09-17,2019-01-12,2,2,0,1,1,4,43963.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2019-01-01,1578,41,0,C13,2,54922,2018-05-10,,2,2,319690,2,0,9,,,,0.0,0.0,0.0,44.79,Watch List
2019-02-01,1578,41,0,C13,2,54922,2018-05-10,,2,2,915010,2,0,10,54922.0,319690.0,2.0,0.0,186.21789858925834,0.0,57.92,Stable
2019-03-01,1578,41,0,C13,2,54922,2018-05-10,,2,2,894160,2,0,11,54922.0,915010.0,2.0,0.0,-2.27866362116261,0.0,45.47,Watch List
2019-04-01,1578,41,0,C13,2,54922,2018-05-10,,2,2,421330,3,0,12,54922.0,894160.0,2.0,0.0,-52.87979779905162,1.0,44.58,Watch List
2019-05-01,1578,41,0,C13,2,54922,2018-05-10,,2,2,677670,3,0,13,54922.0,421330.0,3.0,0.0,60.84067120784184,0.0,66.46,Stable
2019-06-01,1578,41,0,C13,2,54922,2018-05-10,,2,2,416490,3,0,14,54922.0,677670.0,3.0,0.0,-38.54088273053256,0.0,44.95,Watch List
2019-07-01,1578,41,0,C13,2,54922,2018-05-10,,2,2,484060,3,0,15,54922.0,416490.0,3.0,0.0,16.223678839828086,0.0,59.26,Stable
2019-08-01,1578,41,0,C13,2,54922,2018-05-10,,2,2,843530,3,0,16,54922.0,484060.0,3.0,0.0,74.26145519150519,0.0,68.33,Stable
2019-09-01,1578,41,0,C13,2,54922,2018-05-10,,2,2,449830,3,0,17,54922.0,843530.0,3.0,0.0,-46.67291026993705,0.0,44.79,Watch List
2019-10-01,1578,41,0,C13,2,54922,2018-05-10,,2,2,388610,2,0,18,54922.0,449830.0,3.0,0.0,-13.609585843540895,-1.0,43.26,Watch List
2019-11-01,1578,41,0,C13,2,54922,2018-05-10,,2,2,421880,2,0,19,54922.0,388610.0,2.0,0.0,8.561282519749877,0.0,53.18,Stable
2019-12-01,1578,41,0,C13,2,54922,2018-05-10,,2,2,200000,2,0,20,54922.0,421880.0,2.0,0.0,-52.5931544515028,0.0,39.17,Watch List
2020-01-01,1578,42,0,C13,2,54922,2018-05-10,,2,2,454940,1,0,21,54922.0,200000.0,2.0,0.0,127.47,-1.0,54.37,Stable
2020-02-01,1578,42,0,C13,2,54922,2018-05-10,2020-09-02,2,2,0,1,1,22,54922.0,454940.0,1.0,0.0,-100.0,0.0,33.75,At Risk
2019-12-01,1579,23,0,C10,0,32779,2019-10-12,,1,1,0,1,0,3,,,,0.0,0.0,0.0,34.38,At Risk
2020-01-01,1579,23,0,C10,0,32779,2019-10-12,,1,1,0,2,0,4,32779.0,0.0,1.0,0.0,0.0,1.0,45.42,Watch List
2020-02-01,1579,23,0,C10,0,32779,2019-10-12,,1,1,755800,2,0,5,32779.0,0.0,2.0,0.0,0.0,0.0,42.29,Watch List
2020-03-01,1579,23,0,C10,0,32779,2019-10-12,,1,1,1446060,2,0,6,32779.0,755800.0,2.0,0.0,91.32839375496164,0.0,55.42,Stable
2020-04-01,1579,23,0,C10,0,32779,2019-10-12,,1,1,0,2,0,7,32779.0,1446060.0,2.0,0.0,-100.0,0.0,31.04,At Risk
2020-05-01,1579,24,0,C10,0,32779,2019-10-12,,1,1,426760,2,0,8,32779.0,0.0,2.0,0.0,0.0,0.0,44.17,Watch List
2020-06-01,1579,24,0,C10,0,32779,2019-10-12,,1,1,50400,2,0,9,32779.0,426760.0,2.0,0.0,-88.19008341925205,0.0,32.29,At Risk
2020-07-01,1579,24,0,C10,0,32779,2019-10-12,,1,1,426560,3,0,10,32779.0,50400.0,2.0,0.0,746.3492063492064,1.0,68.33,Stable
2020-08-01,1579,24,0,C10,0,32779,2019-10-12,,1,1,600000,3,0,11,32779.0,426560.0,3.0,0.0,40.66016504126031,0.0,62.87,Stable
2020-09-01,1579,24,0,C10,0,32779,2019-10-12,,1,1,650000,3,0,12,32779.0,600000.0,3.0,0.0,8.333333333333332,0.0,55.42,Stable
2020-10-01,1579,24,0,C10,0,32779,2019-10-12,,1,1,1300000,4,0,13,32779.0,650000.0,3.0,0.0,100.0,1.0,76.88,Healthy
2020-11-01,1579,24,0,C10,0,32779,2019-10-12,,1,1,421800,4,0,14,32779.0,1300000.0,4.0,0.0,-67.55384615384615,0.0,48.75,Watch List
2020-12-01,1579,24,0,C10,0,32779,2019-10-12,,1,1,1200000,4,0,15,32779.0,421800.0,4.0,0.0,184.49502133712662,0.0,74.37,Healthy
2019-09-01,1580,27,0,C27,0,23149,2019-05-09,,2,2,0,1,0,5,,,,0.0,0.0,0.0,35.62,Watch List
2019-10-01,1580,27,0,C27,0,23149,2019-05-09,,2,2,0,1,0,6,23149.0,0.0,1.0,0.0,0.0,0.0,36.25,Watch List
2019-11-01,1580,27,0,C27,0,23149,2019-05-09,,2,2,0,1,0,7,23149.0,0.0,1.0,0.0,0.0,0.0,36.88,Watch List
2019-12-01,1580,27,0,C27,0,23149,2019-05-09,,2,2,0,1,0,8,23149.0,0.0,1.0,0.0,0.0,0.0,37.5,Watch List
2020-01-01,1580,27,0,C27,0,23149,2019-05-09,2020-04-01,2,2,0,1,1,9,23149.0,0.0,1.0,0.0,0.0,0.0,38.12,Watch List
2019-07-01,1581,29,0,C15,0,25873,2019-06-30,2019-06-30,1,1,0,1,1,2,,,,0.0,0.0,0.0,33.75,At Risk
2019-01-01,1582,39,0,C3,1,52711,2018-08-31,,2,2,268040,2,0,6,,,,0.0,0.0,0.0,42.92,Watch List
2019-02-01,1582,39,0,C3,1,52711,2018-08-31,,2,2,368360,2,0,7,52711.0,268040.0,2.0,0.0,37.427249664229215,0.0,52.9,Stable
2019-03-01,1582,39,0,C3,1,52711,2018-08-31,,2,2,1513770,2,0,8,52711.0,368360.0,2.0,0.0,310.9485286133131,0.0,56.67,Stable
2019-04-01,1582,39,0,C3,1,52711,2018-08-31,,2,2,243540,2,0,9,52711.0,1513770.0,2.0,0.0,-83.91169067956163,0.0,32.29,At Risk
2019-05-01,1582,39,0,C3,1,52711,2018-08-31,,2,2,266080,2,0,10,52711.0,243540.0,2.0,0.0,9.255153157592181,0.0,47.73,Watch List
2019-06-01,1582,39,0,C3,1,52711,2018-08-31,2019-06-20,2,2,0,2,1,11,52711.0,266080.0,2.0,0.0,-100.0,0.0,33.54,At Risk
2019-01-01,1583,27,1,C16,0,12456,2018-07-05,2019-11-01,1,1,0,1,1,7,,,,0.0,0.0,0.0,36.88,Watch List
2019-01-01,1585,47,0,C7,1,117644,2013-06-16,,2,4,1055800,3,0,68,,,,0.0,0.0,0.0,60.83,Stable
2019-02-01,1585,47,0,C7,1,117644,2013-06-16,,2,4,825840,3,0,69,117644.0,1055800.0,3.0,0.0,-21.780640272778935,0.0,55.39,Stable
2019-03-01,1585,47,0,C7,1,117644,2013-06-16,,2,4,8856340,3,0,70,117644.0,825840.0,3.0,0.0,972.4038554683716,0.0,73.33,Healthy
2019-04-01,1585,47,0,C7,1,117644,2013-06-16,,2,4,260030,1,0,71,117644.0,8856340.0,3.0,0.0,-97.06391127711899,-2.0,27.5,At Risk
2019-05-01,1585,47,0,C7,1,117644,2013-06-16,,2,4,0,1,0,72,117644.0,260030.0,1.0,0.0,-100.0,0.0,35.0,Watch List
2019-06-01,1585,47,0,C7,1,117644,2013-06-16,,2,4,0,1,0,73,117644.0,0.0,1.0,0.0,0.0,0.0,47.5,Watch List
2019-07-01,1585,47,0,C7,1,117644,2013-06-16,,2,4,0,2,0,74,117644.0,0.0,1.0,0.0,0.0,1.0,57.92,Stable
2019-08-01,1585,47,0,C7,1,117644,2013-06-16,,2,4,431280,2,0,75,117644.0,0.0,2.0,0.0,0.0,0.0,54.17,Stable
2019-09-01,1585,47,0,C7,1,117644,2013-06-16,,2,4,1999000,2,0,76,117644.0,431280.0,2.0,0.0,363.50398812836204,0.0,66.67,Stable
2019-10-01,1585,47,0,C7,1,117644,2013-06-16,,2,4,385320,1,0,77,117644.0,1999000.0,2.0,0.0,-80.72436218109054,-1.0,31.25,At Risk
2019-11-01,1585,47,0,C7,1,117644,2013-06-16,,2,4,151800,1,0,78,117644.0,385320.0,1.0,0.0,-60.60417315478044,0.0,35.0,Watch List
2019-12-01,1585,48,0,C7,1,117644,2013-06-16,,2,4,228240,1,0,79,117644.0,151800.0,1.0,0.0,50.35573122529644,0.0,60.0,Stable
2020-01-01,1585,48,0,C7,1,117644,2013-06-16,,2,4,449760,1,0,80,117644.0,228240.0,1.0,0.0,97.05573080967402,0.0,60.0,Stable
2020-02-01,1585,48,0,C7,1,117644,2013-06-16,,2,4,2097640,1,0,81,117644.0,449760.0,1.0,0.0,366.39096406972607,0.0,60.0,Stable
2020-03-01,1585,48,0,C7,1,117644,2013-06-16,,2,4,773370,1,0,82,117644.0,2097640.0,1.0,0.0,-63.13142388589081,0.0,35.0,Watch List
2020-04-01,1585,48,0,C7,1,117644,2013-06-16,,2,4,301960,1,0,83,117644.0,773370.0,1.0,0.0,-60.95529953321178,0.0,35.0,Watch List
2020-05-01,1585,48,0,C7,1,117644,2013-06-16,2020-05-27,2,4,151200,1,1,84,117644.0,301960.0,1.0,0.0,-49.927142667903034,0.0,35.02,Watch List
2020-09-01,1586,30,1,C6,0,75643,2020-09-20,,2,2,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2020-10-01,1586,30,1,C6,0,75643,2020-09-20,,2,2,0,1,0,2,75643.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2020-11-01,1586,30,1,C6,0,75643,2020-09-20,,2,2,0,1,0,3,75643.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-12-01,1586,30,1,C6,0,75643,2020-09-20,,2,2,0,1,0,4,75643.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2019-01-01,1587,46,1,C20,0,48111,2018-02-17,,2,2,508800,3,0,12,,,,0.0,0.0,0.0,53.33,Stable
2019-02-01,1587,46,1,C20,0,48111,2018-02-17,,2,2,327140,3,0,13,48111.0,508800.0,3.0,0.0,-35.70361635220126,0.0,45.03,Watch List
2019-03-01,1587,46,1,C20,0,48111,2018-02-17,,2,2,2065480,3,0,14,48111.0,327140.0,3.0,0.0,531.374946506083,0.0,67.08,Stable
2019-04-01,1587,46,1,C20,0,48111,2018-02-17,,2,2,108150,1,0,15,48111.0,2065480.0,3.0,0.0,-94.76392896566416,-2.0,21.88,At Risk
2019-05-01,1587,46,1,C20,0,48111,2018-02-17,,2,2,0,1,0,16,48111.0,108150.0,1.0,0.0,-100.0,0.0,30.0,At Risk
2019-06-01,1587,46,1,C20,0,48111,2018-02-17,,2,2,0,1,0,17,48111.0,0.0,1.0,0.0,0.0,0.0,43.12,Watch List
2019-07-01,1587,46,1,C20,0,48111,2018-02-17,2019-09-07,2,2,0,1,1,18,48111.0,0.0,1.0,0.0,0.0,0.0,43.75,Watch List
2019-01-01,1588,40,0,C5,1,84516,2015-09-20,,1,2,640200,2,0,41,,,,0.0,0.0,0.0,54.17,Stable
2019-02-01,1588,40,0,C5,1,84516,2015-09-20,,1,2,971890,2,0,42,84516.0,640200.0,2.0,0.0,51.81037175882537,0.0,66.67,Stable
2019-03-01,1588,40,0,C5,1,84516,2015-09-20,,1,2,1155530,2,0,43,84516.0,971890.0,2.0,0.0,18.89514245439299,0.0,58.89,Stable
2019-04-01,1588,40,0,C5,1,84516,2015-09-20,,1,2,173950,3,0,44,84516.0,1155530.0,2.0,0.0,-84.94630169705675,1.0,52.08,Stable
2019-05-01,1588,40,0,C5,1,84516,2015-09-20,,1,2,200000,3,0,45,84516.0,173950.0,3.0,0.0,14.97556769186548,0.0,64.58,Stable
2019-06-01,1588,41,0,C5,1,84516,2015-09-20,,1,2,1154500,3,0,46,84516.0,200000.0,3.0,0.0,477.25,0.0,73.33,Healthy
2019-07-01,1588,41,0,C5,1,84516,2015-09-20,,1,2,558250,4,0,47,84516.0,1154500.0,3.0,0.0,-51.645734084019054,1.0,58.75,Stable
2019-08-01,1588,41,0,C5,1,84516,2015-09-20,,1,2,1860300,4,0,48,84516.0,558250.0,4.0,0.0,233.23779668607253,0.0,80.0,Healthy
2019-09-01,1588,41,0,C5,1,84516,2015-09-20,,1,2,494770,4,0,49,84516.0,1860300.0,4.0,0.0,-73.40375208299736,0.0,55.0,Stable
2019-10-01,1588,41,0,C5,1,84516,2015-09-20,,1,2,587050,4,0,50,84516.0,494770.0,4.0,0.0,18.651090405643025,0.0,72.16,Healthy
2019-11-01,1588,41,0,C5,1,84516,2015-09-20,,1,2,1990000,4,0,51,84516.0,587050.0,4.0,0.0,238.9830508474576,0.0,80.0,Healthy
2019-12-01,1588,41,0,C5,1,84516,2015-09-20,,1,2,682120,4,0,52,84516.0,1990000.0,4.0,0.0,-65.72261306532663,0.0,55.0,Stable
2020-01-01,1588,41,0,C5,1,84516,2015-09-20,,1,2,500000,2,0,53,84516.0,682120.0,4.0,0.0,-26.699114525303465,-2.0,39.99,Watch List
2020-02-01,1588,41,0,C5,1,84516,2015-09-20,,1,2,500000,2,0,54,84516.0,500000.0,2.0,0.0,0.0,0.0,54.17,Stable
2020-03-01,1588,41,0,C5,1,84516,2015-09-20,,1,2,953320,2,0,55,84516.0,500000.0,2.0,0.0,90.664,0.0,66.67,Stable
2020-04-01,1588,41,0,C5,1,84516,2015-09-20,,1,2,0,3,0,56,84516.0,953320.0,2.0,0.0,-100.0,1.0,52.08,Stable
2020-05-01,1588,41,0,C5,1,84516,2015-09-20,,1,2,600000,3,0,57,84516.0,0.0,3.0,0.0,0.0,0.0,60.83,Stable
2020-06-01,1588,42,0,C5,1,84516,2015-09-20,,1,2,1095950,3,0,58,84516.0,600000.0,3.0,0.0,82.65833333333333,0.0,73.33,Healthy
2020-07-01,1588,42,0,C5,1,84516,2015-09-20,,1,2,444120,4,0,59,84516.0,1095950.0,3.0,0.0,-59.47625347871709,1.0,58.75,Stable
2020-08-01,1588,42,0,C5,1,84516,2015-09-20,,1,2,400060,4,0,60,84516.0,444120.0,4.0,0.0,-9.920742141763487,0.0,65.02,Stable
2020-09-01,1588,42,0,C5,1,84516,2015-09-20,,1,2,2634560,4,0,61,84516.0,400060.0,4.0,0.0,558.5412188171774,0.0,80.0,Healthy
2020-10-01,1588,42,0,C5,1,84516,2015-09-20,,1,2,200000,3,0,62,84516.0,2634560.0,4.0,0.0,-92.40859953844284,-1.0,44.58,Watch List
2020-11-01,1588,42,0,C5,1,84516,2015-09-20,,1,2,862880,3,0,63,84516.0,200000.0,3.0,0.0,331.44,0.0,73.33,Healthy
2020-12-01,1588,42,0,C5,1,84516,2015-09-20,,1,2,900410,3,0,64,84516.0,862880.0,3.0,0.0,4.3493880956795845,0.0,61.92,Stable
2019-01-01,1589,38,0,C15,2,55037,2018-10-26,,3,3,742310,1,0,4,,,,0.0,0.0,0.0,35.0,Watch List
2019-02-01,1589,38,0,C15,2,55037,2018-10-26,,3,3,-250000,1,0,5,55037.0,742310.0,1.0,0.0,-133.6786517762121,0.0,23.12,At Risk
2019-03-01,1589,39,0,C15,2,55037,2018-10-26,,3,3,776030,1,0,6,55037.0,-250000.0,1.0,0.0,0.0,0.0,36.25,Watch List
2019-04-01,1589,39,0,C15,2,55037,2018-10-26,,3,3,0,1,0,7,55037.0,776030.0,1.0,0.0,-100.0,0.0,24.38,At Risk
2019-05-01,1589,39,0,C15,2,55037,2018-10-26,,3,3,193710,1,0,8,55037.0,0.0,1.0,0.0,0.0,0.0,37.5,Watch List
2019-06-01,1589,39,0,C15,2,55037,2018-10-26,2019-08-06,3,3,0,1,1,9,55037.0,193710.0,1.0,0.0,-100.0,0.0,25.62,At Risk
2020-06-01,1590,31,1,C17,0,38396,2020-05-06,,2,2,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2020-07-01,1590,31,1,C17,0,38396,2020-05-06,,2,2,0,1,0,3,38396.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-08-01,1590,31,1,C17,0,38396,2020-05-06,,2,2,0,1,0,4,38396.0,0.0,1.0,0.0,0.0,0.0,35.0,Watch List
2020-09-01,1590,31,1,C17,0,38396,2020-05-06,2020-08-09,2,2,0,1,1,5,38396.0,0.0,1.0,0.0,0.0,0.0,35.62,Watch List
2019-01-01,1591,28,0,C19,1,43897,2018-12-16,2019-01-25,2,2,0,1,1,2,,,,0.0,0.0,0.0,33.75,At Risk
2020-05-01,1592,25,1,C29,2,58051,2020-03-05,,1,1,0,2,0,3,,,,0.0,0.0,0.0,41.04,Watch List
2020-06-01,1592,25,1,C29,2,58051,2020-03-05,,1,1,560280,2,0,4,58051.0,0.0,2.0,0.0,0.0,0.0,41.67,Watch List
2020-07-01,1592,25,1,C29,2,58051,2020-03-05,,1,1,259080,2,0,5,58051.0,560280.0,2.0,0.0,-53.75883486828015,0.0,29.79,At Risk
2020-08-01,1592,25,1,C29,2,58051,2020-03-05,,1,1,0,2,0,6,58051.0,259080.0,2.0,0.0,-100.0,0.0,30.42,At Risk
2020-09-01,1592,25,1,C29,2,58051,2020-03-05,,1,1,603920,2,0,7,58051.0,0.0,2.0,0.0,0.0,0.0,43.54,Watch List
2020-10-01,1592,25,1,C29,2,58051,2020-03-05,,1,1,706680,3,0,8,58051.0,603920.0,2.0,0.0,17.015498741555174,1.0,58.84,Stable
2020-11-01,1592,25,1,C29,2,58051,2020-03-05,,1,1,773580,3,0,9,58051.0,706680.0,3.0,0.0,9.466802513160129,0.0,53.83,Stable
2020-12-01,1592,25,1,C29,2,58051,2020-03-05,,1,1,409680,3,0,10,58051.0,773580.0,3.0,0.0,-47.04103001628791,0.0,40.32,Watch List
2020-11-01,1593,27,0,C28,0,49886,2020-11-23,,2,2,0,1,0,1,,,,0.0,0.0,0.0,33.12,At Risk
2020-12-01,1593,27,0,C28,0,49886,2020-11-23,2020-11-12,2,2,0,1,1,2,49886.0,0.0,1.0,0.0,0.0,0.0,33.75,At Risk
2020-08-01,1594,33,0,C20,1,76101,2020-07-31,,3,3,0,1,0,2,,,,0.0,0.0,0.0,33.75,At Risk
2020-09-01,1594,33,0,C20,1,76101,2020-07-31,,3,3,200700,1,0,3,76101.0,0.0,1.0,0.0,0.0,0.0,34.38,At Risk
2020-10-01,1594,33,0,C20,1,76101,2020-07-31,,3,3,250000,1,0,4,76101.0,200700.0,1.0,0.0,24.564025909317387,0.0,41.14,Watch List
2020-11-01,1594,33,0,C20,1,76101,2020-07-31,,3,3,0,1,0,5,76101.0,250000.0,1.0,0.0,-100.0,0.0,23.12,At Risk
2020-12-01,1594,33,0,C20,1,76101,2020-07-31,,3,3,0,1,0,6,76101.0,0.0,1.0,0.0,0.0,0.0,36.25,Watch List
2019-01-01,1595,28,0,C22,1,27572,2018-04-08,,1,1,280110,2,0,10,,,,0.0,0.0,0.0,45.42,Watch List
2019-02-01,1595,28,0,C22,1,27572,2018-04-08,,1,1,182850,2,0,11,27572.0,280110.0,2.0,0.0,-34.72207347113634,0.0,37.36,Watch List
2019-03-01,1595,28,0,C22,1,27572,2018-04-08,,1,1,557020,2,0,12,27572.0,182850.0,2.0,0.0,204.6322121957889,0.0,59.17,Stable
2019-04-01,1595,29,0,C22,1,27572,2018-04-08,,1,1,0,2,0,13,27572.0,557020.0,2.0,0.0,-100.0,0.0,34.79,At Risk
2019-05-01,1595,29,0,C22,1,27572,2018-04-08,,1,1,130440,2,0,14,27572.0,0.0,2.0,0.0,0.0,0.0,47.92,Watch List
2019-06-01,1595,29,0,C22,1,27572,2018-04-08,,1,1,318980,2,0,15,27572.0,130440.0,2.0,0.0,144.5415516712665,0.0,61.04,Stable
2019-07-01,1595,29,0,C22,1,27572,2018-04-08,,1,1,448540,3,0,16,27572.0,318980.0,2.0,0.0,40.616966580976865,1.0,69.74,Stable
2019-08-01,1595,29,0,C22,1,27572,2018-04-08,2019-08-27,1,1,354940,3,1,17,27572.0,448540.0,3.0,0.0,-20.867704106657154,0.0,51.24,Stable
2019-01-01,1597,38,1,C17,1,54600,2015-05-31,,2,2,50000,1,0,45,,,,0.0,0.0,0.0,47.5,Watch List
2019-02-01,1597,38,1,C17,1,54600,2015-05-31,,2,2,100000,1,0,46,54600.0,50000.0,1.0,0.0,100.0,0.0,60.0,Stable
